1588;Paul;Foster;42380362008;40;313724192;2215
1589;Lina;Turner;69228138642;13;261673958;1796
1590;Austin;Diaz;85597311747;81;300892151;7757
1591;Eula;Lee;76173628349;33;437865776;7526
1592;Cole;Maldonado;62547512558;25;945482141;24
1593;Edwin;Klein;1048505808;7;869538499;3758
1594;Chris;Smith;67184860590;93;261333510;5969
1595;Irene;Parks;98294432229;27;77511423;7464
1596;Lizzie;Brooks;60716938805;92;503117909;3120
1597;Richard;Dawson;404000131;64;625534317;4800
1598;Eunice;Conner;20687627077;22;807554546;553
1599;Birdie;Mills;48850744197;41;104597470;4855
1600;Delia;Adams;31743991124;71;281178453;8458
1601;George;Schultz;14111449428;49;328231878;7572
1602;Myra;Manning;30542106388;27;807315912;9858
1603;Essie;Cook;47861559719;16;200135343;850
1604;Philip;Nguyen;64865244775;93;904353988;635
1605;Polly;Scott;76368674537;57;16121007;372
1606;Abbie;Austin;14857784400;89;264736531;8830
1607;Winnie;McGuire;373685655;41;848751183;7011
1608;Evan;Brown;27215852975;16;945415560;235
1609;Cecilia;Rodgers;7355963827;50;125016132;3883
1610;Keith;Cummings;49412952515;41;557747780;2030
1611;Mae;Frazier;60040075838;97;49614052;799
1612;Nellie;Wilkerson;91568994139;26;743999867;5223
1613;Lelia;Smith;22352639200;61;730505094;4143
1614;Dora;Griffin;23036832882;7;50694748;4635
1615;Adeline;Chandler;80395945136;86;13141806;8752
1616;Erik;McCarthy;98690847152;20;535007808;7619
1617;Linnie;Walsh;40878934533;42;374262970;7882
1618;Addie;Day;80233988996;97;348527915;5474
1619;Mario;Byrd;86986550538;17;794474218;4789
1620;Darrell;Lowe;87238328337;37;962523950;1488
1621;David;Douglas;45516644728;3;166652793;9080
1622;Myra;Fisher;19028071568;60;221519800;1964
1623;Inez;Haynes;8354035236;72;904179019;5760
1624;Lettie;Russell;14589348957;16;24411077;2812
1625;Jason;Hayes;71392396264;46;277969384;1826
1626;Nancy;Townsend;98455920212;10;853567056;9632
1627;Rodney;Vega;61318616886;83;614039614;9815
1628;Isabella;Ortega;3338063248;36;322343895;7156
1629;Darrell;Williamson;15932920161;42;672904497;538
1630;Ada;Norton;86411360013;98;96998381;7727
1631;Billy;Logan;71412486227;78;65870156;5511
1632;Susie;Wise;76808921638;6;890834815;5903
1633;Rachel;Stanley;17207659668;79;551381954;8167
1634;Shawn;Ruiz;32993398567;36;657235555;9537
1635;Edna;Reyes;94594300842;63;839356139;4967
1636;Harry;Lopez;29400429105;12;134562418;3869
1637;Mittie;Miller;40944666331;85;399813293;2115
1638;Lois;Reeves;59587707874;91;839492287;2197
1639;Cole;Underwood;59209295518;77;592371264;4538
1640;Darrell;Chavez;82015150740;75;744544942;8253
1641;Lillie;Myers;70611576843;18;350326641;5526
1642;Miguel;Perez;22782933240;50;693607537;4139
1643;Albert;Wallace;58782905045;52;170095647;4539
1644;Ryan;McKinney;90118732200;19;491376903;6035
1645;Pearl;Davidson;623323361;62;973784447;4164
1646;Marion;Matthews;55289292736;91;257262649;2173
1647;Isaiah;Pittman;37558904680;77;698717541;7557
1648;Nathaniel;Maldonado;37908984724;76;169918322;3136
1649;Ryan;Ortega;34641516031;5;417985944;2582
1650;Rosetta;Hunter;37603313177;37;232590781;5944
1651;Eva;Bishop;20908439558;97;954962783;3913
1652;Shawn;Tyler;16464227997;86;517982578;957
1653;Jerome;Adams;93746712702;3;682264208;9148
1654;Oscar;Ross;52463877267;93;296791744;7193
1655;Sue;Dunn;2310947756;80;393823483;6100
1656;Lou;Wong;60682601259;94;325696302;4380
1657;David;Spencer;26048996578;46;42506171;9830
1658;Dorothy;Bishop;44239105211;51;784176715;3185
1659;Mamie;Goodman;99152481849;70;532974450;4274
1660;Maude;Harvey;54999459704;47;677994745;6983
1661;Jean;Cunningham;32311074267;72;579442992;7715
1662;Gilbert;Ruiz;58275879650;43;743233285;1678
1663;Gordon;Gross;14949484117;81;224427324;3104
1664;Helena;Santos;83437964168;9;822126551;1374
1665;Francis;Poole;8313122479;98;399043781;7741
1666;Bettie;Grant;70080871580;29;284538488;9720
1667;Sallie;Perkins;82890154155;77;816172615;8660
1668;Brett;Mann;47601264467;94;866310742;4635
1669;Amanda;Munoz;95964814316;67;394321728;821
1670;Luke;Love;22129675372;23;518236585;3496
1671;Adelaide;Carroll;71667749341;57;799038464;9100
1672;Maggie;Moran;74133700038;48;6390489;6177
1673;Marian;Padilla;6261296475;73;379660890;53
1674;Rosie;Sandoval;92815734753;20;110578409;6240
1675;Shawn;Hernandez;62233967927;60;995416927;5663
1676;Stanley;Hopkins;49243485669;34;989324796;3071
1677;Tyler;Cohen;56728184672;78;202080121;1612
1678;Annie;Mathis;74208053811;55;26455481;2229
1679;Samuel;Francis;63725389484;40;55610827;4
1680;Barbara;Ross;56378385574;17;105666931;81
1681;Jordan;Haynes;48014460789;97;358293189;4276
1682;Mathilda;Shaw;16103083463;16;584752079;4188
1683;Erik;Carpenter;10740461004;31;721308084;3875
1684;Cory;Huff;67853983030;31;583933822;4800
1685;Lucinda;Hunt;58942120062;81;854408840;9137
1686;Emma;Gardner;53021760260;78;271032001;343
1687;Arthur;Douglas;49697125425;72;518901087;9765
1688;Alma;Pope;7315268714;46;382042272;4040
1689;Mario;Munoz;1551373752;98;64338653;9441
1690;Tom;Erickson;57412003510;56;185007391;5168
1691;Randy;Ryan;66344932688;44;304426007;9390
1692;Sally;Alvarez;41790147616;41;645499406;5341
1693;Andrew;Crawford;31121810461;62;375020144;1583
1694;Seth;Morrison;16043690288;56;642168721;4686
1695;Nelle;Drake;21828546459;14;113924889;7893
1696;Olivia;Cohen;42873394679;45;576118833;7202
1697;Luella;Phelps;9722297189;26;91217458;3340
1698;Gabriel;Parker;97905565762;74;804539515;4529
1699;Myrtle;Mann;52312157041;16;627435775;920
1700;Gussie;Miller;98036108505;99;799667736;4103
1701;Estelle;Shelton;52319819935;83;812803136;4440
1702;Eugene;Sims;8352753380;55;318578015;8800
1703;Dean;Powell;93776294379;70;6615641;2527
1704;Chris;Burgess;16245167699;75;212236193;7340
1705;Jorge;Munoz;82242951072;11;531899763;4229
1706;Della;Turner;73062983566;95;284543336;4269
1707;Ophelia;Gibson;18543355344;7;826333536;6961
1708;Elizabeth;Campbell;18296072478;26;101052978;3720
1709;Alejandro;Perez;28832339262;75;872984653;1704
1710;Milton;Wade;35294995540;5;703523016;5349
1711;Ellen;Phillips;76918015909;54;408730481;2227
1712;Matthew;Wilson;91076989949;79;233495623;1780
1713;Dorothy;Tran;93985667677;60;167880098;4830
1714;Mae;Houston;67584564478;15;912320256;9245
1715;Lulu;Hanson;32370913730;51;251663500;9896
1716;Edna;Castro;11054141061;7;261767872;336
1717;Glen;Cummings;42754263749;96;28612280;1639
1718;James;Haynes;58022283460;38;420545303;9439
1719;Irene;Bush;83751923439;48;967715669;8430
1720;Virginia;Rogers;51489153479;92;892012377;9808
1721;Antonio;Stevenson;51550040403;0;192405249;4292
1722;Lizzie;Shelton;36011320248;16;671495199;4946
1723;Larry;Obrien;37711233067;56;933683015;1515
1724;Effie;Christensen;1597294392;95;262716687;3324
1725;Lucinda;Houston;77136766982;49;829397634;3252
1726;Norman;Fowler;19390406833;54;500494498;5324
1727;Bradley;Stevenson;49208231091;29;843577166;5037
1728;Leroy;Ingram;18963944873;7;159252533;2299
1729;Maurice;Cook;5178055339;15;605599810;7907
1730;Cora;Barker;62107521275;30;754818541;6450
1731;Callie;Silva;16278460153;21;795367005;650
1732;Inez;Lynch;86057450940;52;686942227;5681
1733;Leonard;Harrington;42622316519;34;549087987;2692
1734;Nathaniel;Pittman;16640703689;11;227376103;9491
1735;Eugene;Mullins;43058842597;88;55144423;3535
1736;Peter;Stevens;35952385223;51;286586984;7759
1737;Gavin;Cummings;68276546253;94;262262096;9944
1738;Leon;Ruiz;69399074201;55;622452632;6248
1739;Lois;Sullivan;34258835061;91;63162352;4805
1740;Billy;Miller;53380776343;12;289396533;9415
1741;Bess;Santos;4166684721;1;975288707;7641
1742;Darrell;Peters;12342781871;96;700276340;477
1743;Jon;Young;74197043296;35;778926503;641
1744;Nettie;Dennis;64561399332;14;953438206;4726
1745;Victor;Quinn;93945357346;29;300874571;5215
1746;Kathryn;Norman;94091875900;3;41199076;8540
1747;George;Gardner;14610326282;69;482555482;6130
1748;Larry;Montgomery;62214735456;99;132957550;6688
1749;Sylvia;Davidson;48481816902;80;194848441;231
1750;Todd;Brown;70060461161;10;213361254;9649
1751;Adam;Burgess;21177011158;70;871528317;7103
1752;Vincent;Reed;39002217059;15;174334337;8987
1753;Edward;Rowe;44561530387;22;929527901;4404
1754;Thomas;Ingram;34715953815;22;527116397;4167
1755;Virgie;Hill;22695335736;69;180590203;1949
1756;Ophelia;Ford;86470638641;73;608728164;8575
1757;Curtis;McDonald;36801712663;80;623760263;7280
1758;Alejandro;Cooper;89606745628;0;69601281;3145
1759;Nicholas;Warner;69499047396;56;467304481;7365
1760;Charles;Bridges;75627669143;43;376569142;4243
1761;Sophie;McCormick;85556276477;8;746690373;6971
1762;Gertrude;Brewer;76425911806;22;930932373;6768
1763;Ronald;Glover;30349345544;59;730375046;7489
1764;Larry;Mack;97669964361;71;880500597;9091
1765;Ina;Reese;41900100537;1;913639722;2
1766;Della;Erickson;8128942629;59;360883746;7488
1767;Dean;Alexander;76724295067;27;865546084;845
1768;Myra;Evans;370462320;44;153581642;6309
1769;Glenn;Steele;92323554680;89;332680640;2601
1770;Aaron;Roy;62651084169;4;870345382;8105
1771;Jackson;Collier;7850267707;83;656521046;300
1772;Virgie;Hansen;91053505532;33;574358523;7407
1773;Rosie;Gray;26700266690;98;531110575;1801
1774;Sally;Stephens;81777032426;18;894590065;6697
1775;Mittie;Cortez;60394607397;70;486517523;7657
1776;Mollie;Fox;77430475048;80;527830663;5571
1777;Amy;Mack;34587438872;45;690799994;4526
1778;Rosetta;Coleman;45229920189;31;613598562;7692
1779;Florence;Stanley;47263619880;45;514169384;3132
1780;Terry;Griffith;41413167878;8;215295607;9298
1781;Adelaide;Welch;76470362511;16;441015482;1502
1782;Johanna;Burke;33510701419;56;642912419;8433
1783;Milton;Weber;63120666218;88;611419569;5448
1784;Edwin;Daniel;3392198610;82;2727528;7455
1785;Ada;Armstrong;25309839699;43;45128602;5782
1786;Cora;Mendoza;93317049887;57;902879954;888
1787;Eula;Phillips;54085407734;46;794261455;6600
1788;Luella;McKinney;37007000098;48;622124034;7176
1789;Christine;Day;491136936;26;621312209;5089
1790;Roxie;Duncan;99027831226;99;174417749;7998
1791;Leon;Franklin;36667858410;12;93810946;4808
1792;Ora;Greene;6767129207;65;982249156;1555
1793;Ina;Austin;97350651052;89;979812701;2897
1794;Ina;Gibbs;28990462687;34;273881503;7843
1795;Dylan;Harvey;30389112269;35;189768025;8582
1796;Mina;Torres;97861881637;55;242343750;9196
1797;Mathilda;Clarke;55997571678;75;495767839;4954
1798;Sarah;Franklin;47313312730;71;325202746;3524
1799;Tony;Davidson;6474269877;73;738851422;9070
1800;Roy;Owen;21986449295;33;441712496;4247
1801;Chase;Sullivan;47616813046;97;894827071;8440
1802;Leon;Higgins;39870591561;7;721401283;5222
1803;Arthur;Armstrong;97296406994;9;636733022;2619
1804;Ivan;Sanders;68238829674;79;405348779;6587
1805;Owen;Clark;78569817536;2;52587473;8264
1806;Douglas;Cooper;81695576126;59;548732432;2121
1807;Derek;Cox;68573229792;5;478895559;3779
1808;Sally;Hanson;3422351227;58;669969887;8215
1809;Nora;Pope;42452501316;43;690119903;9674
1810;Terry;Bryan;20107630505;30;805292062;3317
1811;Hulda;Maldonado;14318622080;88;492126342;9699
1812;Rena;Holland;51955958136;12;134370753;4754
1813;Rebecca;Ortiz;36526070331;74;604732213;2907
1814;Corey;Foster;75632594442;48;126017235;9773
1815;Bernice;Rodriquez;90762247636;78;507789928;6255
1816;Joseph;Holt;14692477464;86;929295361;6825
1817;Chris;Rodriguez;84794476231;16;481511325;8290
1818;Nathan;Hammond;97627212884;27;56653643;6769
1819;Cecelia;Chandler;10390544400;97;986060613;15
1820;Jeremiah;Hogan;62283969081;92;960955769;9607
1821;Eliza;Bowman;83642727881;48;454529222;6734
1822;Donald;Baldwin;45979838760;45;92514767;8748
1823;Willie;Hunt;20109398493;36;812159641;5213
1824;Frank;Lawrence;96075670701;19;439724342;7635
1825;Barry;Summers;33676611603;36;783246917;5231
1826;Ina;Douglas;34312108339;58;347090269;6923
1827;Effie;Day;13444879310;68;80769435;3021
1828;Virgie;Munoz;71024295191;31;503339877;9550
1829;Florence;Ingram;63108910813;13;661091833;4778
1830;Estelle;Schneider;11877845797;53;206454562;6169
1831;Ernest;Soto;63134425948;2;386577213;9160
1832;Eunice;Jordan;94020401620;60;908680484;7762
1833;Don;Wallace;3988899021;47;625587500;7216
1834;Jared;Wilson;82019203757;37;887787268;4822
1835;Emilie;Page;66243198268;19;144019150;2565
1836;Sophie;Wells;45628207199;27;443361388;2817
1837;Minnie;Phillips;31855698965;41;204542697;3090
1838;Adelaide;Perkins;79202081505;87;49322514;7890
1839;Louise;McKinney;8032785458;79;940841691;9571
1840;Isaiah;Gibson;59742815190;92;299425518;5893
1841;Frank;Alvarado;45771615302;6;97803489;1213
1842;Myrtie;McDonald;60635617152;70;823437785;3605
1843;Hannah;Ramirez;91247197079;52;497070741;5078
1844;Francisco;Robertson;44721529812;86;96273124;2910
1845;Anne;Christensen;76937341438;75;628822901;8715
1846;Minerva;Simon;95849089686;31;948173040;3931
1847;Brett;Lane;70284417483;37;828333144;6168
1848;Hettie;Barnett;74431808184;92;966677432;2016
1849;Lelia;Guzman;65784757742;46;382452263;9791
1850;Jon;Lowe;77317971839;26;495843096;8330
1851;Fannie;Hayes;75455904844;55;138827315;3057
1852;Lily;Flores;92477306057;88;112514013;6648
1853;Donald;Ellis;19536982306;53;37861899;394
1854;Olga;Franklin;98644176598;77;62230350;7493
1855;Charles;Barber;24006844078;9;649662143;8408
1856;Henrietta;Farmer;70096728832;13;296826631;7858
1857;Pauline;Barker;52423749895;48;941653198;2764
1858;Henrietta;Leonard;24859449865;79;489329894;2354
1859;Lucile;Burgess;76494499446;36;85063017;7174
1860;Amanda;Munoz;33823813231;24;400375216;8521
1861;Fanny;Hicks;56675690488;66;278381325;7436
1862;Ethel;Marsh;18556823963;78;73213005;1545
1863;Kate;Brady;63884675038;17;689035818;7315
1864;Etta;Wallace;54959137020;6;436645476;6461
1865;Bryan;Christensen;21903170567;60;280788935;8423
1866;Katharine;Reyes;35637315758;65;494823946;6900
1867;Sue;Hudson;89687399796;42;246979368;8720
1868;Edwin;Lowe;60153622670;3;711177607;3095
1869;Mina;Bryant;62013395104;46;816785247;5103
1870;Jeremiah;Hudson;51444679063;86;288945231;6103
1871;Caroline;Oliver;70027524598;11;924933935;3469
1872;Millie;Byrd;95110355526;98;468676434;5277
1873;Peter;Nunez;17758898716;13;476377224;1947
1874;Chester;Bowman;11129139155;65;905026776;4112
1875;Gene;Paul;38152726312;43;647611509;8221
1876;Duane;Wilson;24151891555;64;494629090;7598
1877;Josephine;Patton;43523748834;43;530384439;6276
1878;Jean;Paul;13103443233;11;363059899;8848
1879;Cornelia;Cannon;58979270953;52;35001029;6266
1880;Adelaide;Thompson;94988171809;67;867295425;6177
1881;Hattie;Howell;17399637586;91;789050634;9954
1882;Nathaniel;Nelson;14069590078;57;888418361;3267
1883;Alan;Stokes;23523225183;79;108792057;4365
1884;Virginia;Richardson;94930316879;43;491631176;2930
1885;Katharine;Hamilton;4698844630;65;456580220;9865
1886;Edwin;Erickson;89495687413;87;118932567;2402
1887;Ola;Weber;86428186393;14;930687357;1453
1888;Elizabeth;Nguyen;14907589324;70;286209834;3746
1889;Samuel;Chambers;24562557224;20;986786691;937
1890;Matilda;Stokes;3355344704;7;346961253;4284
1891;Nannie;Powers;46865268448;38;598255976;4672
1892;Donald;Simmons;71953556371;98;600889107;6484
1893;Ida;Dean;41653030527;91;460077220;2306
1894;Charlie;Mills;89803288398;30;189201981;7847
1895;Gavin;Figueroa;94375543899;67;724081507;6668
1896;Anne;Ford;74272811816;69;655775583;1335
1897;Timothy;Powell;51903962830;48;680846290;2101
1898;Bill;Palmer;41980728464;10;719786421;7583
1899;Micheal;Graves;1012498233;17;114052749;2612
1900;Dale;Dawson;99387831737;50;878121900;3805
1901;Steven;Burns;49281440292;54;304554587;7918
1902;Samuel;Holloway;76334305367;98;110693859;7098
1903;Alfred;Myers;94402215401;24;463722574;7933
1904;Pauline;Dawson;95744618199;19;484341350;5876
1905;Harvey;Lindsey;78118854592;32;61074571;4086
1906;Marguerite;Reed;90974288612;37;712299146;6060
1907;Connor;Massey;17858911969;78;177533130;711
1908;Fannie;Burns;33443019802;19;832031678;4443
1909;Jim;Brewer;30301318668;91;245592405;5886
1910;Ina;Bell;51291560536;56;295866862;4135
1911;Ruth;Buchanan;15430323812;20;165293526;6843
1912;Bradley;Powers;87262865467;63;145469170;6997
1913;Angel;Drake;3980400793;60;542543217;4780
1914;James;Morris;34015898176;45;297541036;2073
1915;Emilie;Curry;46534692408;2;709650716;8377
1916;Dominic;Quinn;25483765100;63;640455255;4826
1917;Edwin;Garner;48508210423;42;738321613;9994
1918;Christina;Garrett;97295303754;7;886860013;9389
1919;Sam;Ryan;27112272774;52;981530691;3420
1920;Jimmy;Houston;50684096937;73;453236332;4398
1921;Ernest;Carpenter;83812145434;75;431505368;4787
1922;Danny;Ross;51132335155;6;898597527;5886
1923;Mayme;Briggs;20950346148;74;42237153;9995
1924;Pauline;Parks;32947650089;28;651573404;740
1925;Leona;Salazar;78802597509;30;821524007;5660
1926;Ann;Day;36178826537;24;180865804;4732
1927;Ola;Norris;99804065764;48;751334785;8581
1928;Elijah;Rhodes;49271972708;55;558823509;4515
1929;Trevor;Perez;8579043235;65;449813799;3564
1930;Lou;Parker;50424785020;85;19360128;8376
1931;John;Barker;25918552360;93;610113013;780
1932;Mike;Chapman;76476012288;76;143980987;5491
1933;Leon;Burton;55658172777;18;80110406;5434
1934;Jesse;Stone;42337944865;37;520070727;3849
1935;Calvin;Nichols;35776800880;25;135428455;9147
1936;Mina;Reyes;95692159558;50;384848405;5808
1937;Darrell;Pratt;26107495167;29;25268526;8094
1938;Alfred;Anderson;56427546068;78;622746418;3493
1939;Jean;Alexander;3775401405;45;555588537;977
1940;Fannie;Cortez;34782880634;94;825649293;535
1941;Sallie;Chavez;42423256347;55;305614327;6943
1942;Lois;Davidson;70408059078;31;483161136;1141
1943;Theresa;Hughes;62470618412;76;461337673;7541
1944;George;Cortez;61683271171;69;635926751;7262
1945;Lucas;Thomas;49119867588;60;304456882;1667
1946;Gary;Gibbs;97719146914;6;113164184;8625
1947;Madge;Wallace;30978849128;34;360381133;6878
1948;Victoria;Scott;98775593127;34;458374614;3927
1949;Peter;Hudson;70046645600;62;548247581;1190
1950;Alejandro;Kelley;51378172115;51;632862488;8798
1951;Troy;Jones;33774959351;18;299069755;6919
1952;Marc;Parks;37720850153;58;388258465;6400
1953;Harriet;Barber;11082249205;58;489480065;843
1954;Adeline;Hines;54260830829;84;280537603;5302
1955;Harriet;Bowman;48632963885;1;416457740;9745
1956;Kate;Grant;66737527131;19;470792672;5353
1957;Inez;Hicks;52713914752;50;364444191;215
1958;Ryan;Stanley;28448500470;24;214765188;513
1959;Lee;Rose;4752059724;94;351944309;9920
1960;Nellie;Carpenter;43123470172;23;571256694;7816
1961;Georgia;Campbell;14463562739;75;819755875;383
1962;Juan;Garrett;97489750087;30;598405847;4184
1963;Johnny;Harper;26688768112;4;679243986;8687
1964;Bess;Oliver;4916852367;13;522970829;8591
1965;Clarence;Moore;50633874204;14;395394774;7190
1966;Jason;Maxwell;87036284075;33;280746248;8693
1967;Joe;Robertson;42773925070;77;223235041;4480
1968;Marguerite;Ball;75161401365;62;431926120;4813
1969;Franklin;Goodman;16677795996;40;408910486;2281
1970;Robert;Owen;74794163470;22;32067822;6149
1971;George;McCarthy;39851154002;85;812973082;3937
1972;Bruce;Rowe;84919846378;51;639864439;7149
1973;Clara;Ryan;54539444217;99;678502261;6470
1974;Mildred;Lane;66180016673;32;255346453;7372
1975;Olive;Mendoza;86915834017;25;673221614;9154
1976;Nell;Allison;62694190371;11;823453997;9440
1977;Adam;Christensen;24899204081;50;875641807;980
1978;Vincent;Rowe;49225497017;69;662455152;825
1979;Mabel;Williams;52591096228;91;798472873;8176
1980;Jason;Fitzgerald;97311873167;53;50670796;8908
1981;Steven;Nguyen;51791111800;38;391847479;5597
1982;William;Montgomery;81818535660;98;367354345;5203
1983;Theresa;Williamson;44528432089;82;523539884;1691
1984;Eleanor;Elliott;93626384459;27;525258216;7341
1985;Lucas;Ellis;11058950047;82;19952363;5588
1986;Blanche;Lucas;20324949777;98;830325542;8574
1987;Sean;Allison;72743511801;75;210468179;6557
1988;Oscar;McBride;69896414796;94;194561321;1979
1989;Blake;Ryan;81217371994;47;650920550;5228
1990;Bobby;Brock;26830876372;6;227978052;8602
1991;Todd;Medina;56094187883;66;649492351;4671
1992;George;Rose;27884379655;81;550979340;9752
1993;Clayton;Gray;18889775168;80;69410237;5862
1994;Grace;Reeves;77618755278;56;490090991;2152
1995;John;Wright;8867040758;22;784605355;507
1996;Henry;Banks;98575692477;92;153369678;6498
1997;Christopher;Erickson;15547241163;85;233879418;1481
1998;Lydia;Massey;73750304815;94;747152996;9383
1999;Alice;Bridges;85206110546;42;696999696;4607
2000;Devin;Rowe;97274513431;44;943681016;6024
2001;Bradley;Carroll;14726210505;57;694377355;4526
2002;Gordon;Garcia;14616275325;46;914122931;1784
2003;Mabelle;Mendoza;45592840553;45;62602931;3408
2004;Emilie;Hernandez;35440045869;29;958952022;1340
2005;Jeffrey;Taylor;42947843507;44;715756504;3332
2006;Dean;Wise;15605704758;20;828969139;6814
2007;Brent;Hogan;26558658186;24;599806508;6385
2008;Callie;Flores;23633066906;45;212138590;6579
2009;Lizzie;Hanson;51214377720;96;632553786;163
2010;Cecelia;Osborne;66186712243;99;547697692;8692
2011;Willie;Gilbert;78848282528;78;894778756;6684
2012;Fred;Floyd;14660544120;88;407727777;8429
2013;Ethel;Douglas;93271309360;48;452636174;1445
2014;Adrian;Reeves;27860802991;69;158148889;8021
2015;Cora;Stevenson;25560190303;40;46905277;9574
2016;Agnes;Burgess;67151015281;34;370988241;5105
2017;Elizabeth;Love;84180132135;34;937441337;5476
2018;Ethan;Steele;66326358471;30;587151578;3840
2019;Harriett;Willis;69436977885;12;12647071;581
2020;Gene;White;69048590640;81;529302968;1358
2021;Lucy;Montgomery;59383845548;37;408459157;9535
2022;Arthur;Neal;89181580278;15;223610007;6107
2023;Caroline;McDonald;43705807500;37;712708285;2796
2024;Josephine;Christensen;47247566397;99;477061880;4954
2025;Elmer;Harris;97697652243;89;174772515;778
2026;Lucile;Cain;39035249257;30;344760402;2555
2027;Eugene;Mann;96004106759;25;541486153;6808
2028;Henry;Howard;88597769208;44;964848985;4573
2029;Julian;Malone;96614158825;26;611681369;4856
2030;Mildred;Maxwell;53773431760;94;983353442;775
2031;Victoria;Powell;90812381209;76;264518096;6224
2032;Leah;Schultz;58840147898;31;123239184;5469
2033;Dorothy;Yates;89552664262;61;570535734;3599
2034;Lucas;Fitzgerald;96943835230;75;798219709;6329
2035;Lina;Collins;23374827373;1;277738380;7834
2036;Sophia;Wong;80356710927;84;536401522;8576
2037;Sue;Walsh;52920938566;0;203191922;310
2038;Carl;Armstrong;87519231288;36;135484514;9467
2039;Leona;Guzman;27131127079;53;914596585;6472
2040;David;Moran;18730674804;93;356946245;2073
2041;Phillip;Patton;95527821724;73;51730455;4360
2042;Nettie;Jacobs;86703004820;19;268840746;9390
2043;Ethan;Jennings;23153574937;14;767362366;5224
2044;Melvin;Barnes;24290097188;88;515803394;1643
2045;Etta;Mills;32406781589;22;151317030;594
2046;Jon;Rios;53324784718;40;4018052;9821
2047;Mae;Garza;10378914255;38;901693128;2438
2048;Etta;Bowers;67630818813;74;157884638;474
2049;Lydia;Hughes;15739401679;24;883535760;3603
2050;Flora;Norris;36710413020;4;366243738;176
2051;Lillie;Bradley;75388876521;30;853602097;2733
2052;Jackson;Hale;63724834438;74;613367307;546
2053;Jeffrey;Vasquez;27910259768;83;114187193;7302
2054;Marvin;Swanson;67134559885;39;496162244;1751
2055;Austin;Wilson;93859125640;9;792118708;8932
2056;Ruby;Waters;31396550946;57;506741150;3935
2057;Minnie;Rivera;9003550100;77;667317651;8127
2058;Phoebe;Hamilton;47573707117;67;44802571;1406
2059;Carlos;Dawson;10718820521;36;756108070;9119
2060;Brett;Guzman;73272985816;45;149096828;4518
2061;Margaret;Griffin;52450931405;14;750280502;5727
2062;Verna;Simpson;55232098326;30;47498860;1960
2063;Caleb;Tucker;8256049548;76;968026643;203
2064;Jerome;Briggs;16751544062;15;55396629;9992
2065;Bobby;Duncan;43730842154;80;622237711;5888
2066;Henry;Horton;64351500485;91;64050182;5669
2067;Scott;Riley;10187494467;61;506812283;4588
2068;Cody;Willis;58349028217;80;53914393;8836
2069;Paul;McLaughlin;71747510061;2;568266991;8479
2070;Victoria;Sims;81767096928;86;462247610;1542
2071;Julian;Newton;30235676556;98;788833278;1902
2072;Dollie;Becker;53584072165;95;472477971;3068
2073;Andrew;Dean;86121001491;22;849266771;821
2074;Brian;Singleton;65728650106;91;985497532;2879
2075;Dora;Hammond;68477198224;14;247459677;7204
2076;Lina;Cannon;19569292711;99;473939450;3869
2077;Fanny;Bryant;90971864528;59;573083126;3503
2078;Martha;Graves;30347611696;76;58937037;8449
2079;Noah;Holloway;37142964745;42;516265443;5917
2080;Mabel;Patrick;34811126354;70;96909571;5335
2081;Carl;Murphy;97984030280;99;655607549;8067
2082;Shane;King;12426496878;71;138651275;5671
2083;Lora;Montgomery;93237180903;40;638430130;6717
2084;Francisco;Cobb;60131331611;28;38336562;6916
2085;Christopher;Edwards;55876187505;42;27079319;1073
2086;Lina;Ingram;72162108331;22;894038133;9045
2087;Mark;Silva;34353702604;66;187014177;5165
2088;Nathan;Moran;1482563512;26;800900982;415
2089;Willie;Porter;48653271855;88;75574703;2174
2090;Ivan;Ortega;14819972546;72;316855362;3228
2091;Eliza;Shelton;25051817131;54;41101165;589
2092;Adam;Fernandez;70255281970;14;753295308;6818
2093;Myrtie;Knight;78195875116;37;612147361;1400
2094;Lettie;Blair;10710054155;71;886606707;4658
2095;Thomas;Ruiz;21728893884;14;465901052;2900
2096;Lawrence;Brooks;71591298374;53;224775611;5910
2097;Marie;Brady;35252572682;62;883582275;2113
2098;Myrtie;Williams;13974825617;58;272107111;232
2099;Genevieve;Rogers;13061652738;96;761420168;8881
2100;Madge;Rodriguez;84065265076;65;41862126;7706
2101;Matilda;Bishop;43492205050;76;729901998;4751
2102;Leah;Myers;85139940077;61;575542855;521
2103;Cameron;Douglas;4801041927;85;180250518;2924
2104;Inez;Lee;81671084604;53;811411513;8513
2105;Joshua;Terry;91740056783;69;782570940;7537
2106;Alvin;Berry;27438116204;54;625912146;5487
2107;Duane;Norris;55043681278;26;436400863;750
2108;Ivan;Walton;91385876001;59;135679639;3893
2109;Vincent;Copeland;78492462655;37;646955555;9601
2110;Terry;Fleming;78424187739;83;195154924;1422
2111;Victoria;Duncan;39325232342;70;935341230;5063
2112;Leila;Leonard;82090455298;61;147227451;309
2113;Eleanor;Houston;63252161646;18;670239242;6887
2114;Gertrude;Johnson;92989743245;5;501477426;8378
2115;Ann;Duncan;81636182031;64;550630015;2562
2116;Michael;Simmons;53586562473;99;234706986;3872
2117;Seth;Doyle;47418156426;74;835841903;5620
2118;Marian;McDaniel;55817170146;87;954221784;2633
2119;Hallie;Watkins;58390689555;15;943287575;7358
2120;Dora;Soto;61678820135;47;307036347;3116
2121;Stella;May;68323331520;85;1087915;7658
