1266;Alta;Hill;02.03.1934;1053.66
1267;Lydia;Gardner;09/22/1964;8747.97
1268;Howard;McCormick;02/27/1925;3562.75
1269;Mary;Atkins;08.01.1920;3135.73
1270;Emilie;Quinn;02.11.2007;3671.97
1271;Harry;Edwards;05/29/1997;4086.97
1272;Sally;Ellis;02/19/1964;2253.54
1273;Francisco;Page;02.08.1976;9813.68
1274;Elmer;Tate;01/28/1919;5341.32
1275;Della;Vaughn;06/25/1960;7513.80
1276;Sarah;Daniel;09/24/1942;2491.14
1277;Sean;Lloyd;04.12.1930;1474.73
1278;Marie;Malone;08.08.1949;6027.33
1279;Mark;Campbell;01/18/1987;9815.83
1280;Sadie;Sullivan;08/26/2070;4439.59
1281;Robert;Harmon;03/25/1912;9345.22
1282;Landon;Vargas;11/21/1964;3536.58
1283;Eva;Vega;06/29/1962;3708.99
1284;Marian;Burke;06/13/1910;2938.35
1285;Nellie;Holloway;07.09.1939;4911.03
1286;Donald;Perkins;11/27/2012;7250.39
1287;Ruby;Goodwin;07.08.1947;9327.08
1288;Aiden;Rhodes;05/15/1941;6067.75
1289;Sue;Jones;03.02.1912;8919.14
1290;Curtis;Christensen;06/24/1971;7219.97
1291;Eddie;Franklin;12.03.1902;6393.38
1292;Ophelia;Guerrero;03/23/1962;5261.31
1293;Stella;Phillips;09/18/1932;5794.50
1294;Devin;Mendez;09.12.1994;4390.90
1295;Warren;Rodriguez;01/19/1990;2944.21
1296;Jose;Thornton;02/18/2021;4401.68
1297;Olive;Mathis;03/31/2064;8882.07
1298;Jeremy;Castillo;11/28/1924;6360.28
1299;Roy;Singleton;03/14/2043;1277.64
1300;Douglas;Holland;03/18/1912;7314.75
1301;Ian;Romero;04.11.1983;8580.96
1302;Edwin;Howard;05/30/1967;3005.28
1303;Dustin;Turner;07/17/1939;2823.66
1304;Milton;Kelly;05/30/1912;6946.67
1305;Nannie;Cummings;12/27/1977;2762.41
1306;Cecilia;Richardson;09/16/1957;3346.15
1307;Caleb;Anderson;04/24/2029;8056.69
1308;Todd;Reid;09.03.2024;8628.93
1309;Angel;Rogers;02.12.2066;1868.01
1310;Steven;Ruiz;02.02.2025;6797.22
1311;Lucile;Smith;12/16/1966;8089.39
1312;Ada;Nelson;07.03.2021;1676.13
1313;Bessie;Garrett;08/25/2053;8002.99
1314;Ralph;Franklin;01/22/1961;1258.01
1315;Marie;Sandoval;03/27/2061;7801.23
1316;Vernon;West;06/22/2023;7534.52
1317;Lester;Cunningham;03/14/2039;3707.24
1318;Mario;Cross;06.11.1959;4525.77
1319;Ray;Dean;05/20/1943;2415.63
1320;Milton;Griffith;12/25/1902;6412.12
1321;Bess;Sims;02/13/2029;8447.27
1322;Richard;Matthews;08/17/2012;1543.04
1323;Gilbert;Howell;05/27/2053;6710.87
1324;Jeff;Palmer;11.05.1904;9443.22
1325;Cynthia;Kelly;07/31/1923;2302.67
1326;Lydia;Figueroa;10/17/1956;6059.59
1327;Alfred;Schwartz;10/21/1911;1852.29
1328;Amelia;Johnston;12/19/1911;1470.77
1329;Fannie;Austin;11/18/2063;4850.99
1330;Myrtie;White;12.03.1937;3389.92
1331;Nettie;Russell;06.03.1927;1213.57
1332;Gertrude;Ballard;12/30/1997;8200.80
1333;Mitchell;Ellis;08/22/2042;9811.20
1334;Polly;Kim;08.02.1925;8032.79
1335;Lucinda;Hudson;10/27/1930;3659.64
1336;Adelaide;Bridges;02/24/2048;2696.67
1337;Julian;McLaughlin;11/22/1911;1387.22
1338;Tillie;Martin;09/14/2042;6258.79
1339;Jeff;Rogers;04/19/2069;5834.64
1340;Lettie;Ballard;05.01.2012;4325.28
1341;Eric;Gibbs;09.08.1973;2770.36
1342;Etta;Bowers;02.12.1907;2964.33
1343;Maude;Sparks;10/28/1957;2847.23
1344;Lucille;Bryan;11.08.1969;3337.42
1345;Richard;Snyder;04/24/1903;2312.72
1346;Sallie;Sims;12.02.1942;7329.11
1347;Rodney;Owen;06.12.1946;5941.65
1348;Ina;Beck;03/31/1984;6547.20
1349;Chase;Carter;09.07.1929;4987.93
1350;Kyle;Powell;05/18/1928;5270.14
1351;Jeffrey;Medina;07.12.1974;9253.69
1352;Addie;Diaz;06/19/2062;5643.06
1353;Ellen;Day;02.08.2070;2830.37
1354;Edwin;Jenkins;12/30/1931;7776.24
1355;Katie;Page;11.07.1978;1734.18
1356;Cole;Garner;04.08.1902;1976.61
1357;Jay;Jones;04/19/1906;1791.10
1358;Jonathan;Ward;07/20/1984;1643.45
1359;Douglas;White;11.09.1987;9140.08
1360;Rosie;Mills;05/29/1928;4731.99
1361;Jesse;Moreno;11.01.2031;6262.14
1362;Rebecca;Wilson;07.06.2013;1647.85
1363;Hattie;Riley;01.01.1907;7713.69
1364;Frederick;Morales;07/19/2062;4292.85
1365;Iva;McLaughlin;11/18/1945;9203.72
1366;Annie;Armstrong;03/17/2016;6633.18
1367;Frederick;Lawrence;09/23/1923;2698.48
1368;Effie;Mendoza;09/16/2014;2865.20
1369;Bessie;Ingram;07/15/1931;3012.90
1370;Martha;Armstrong;11.01.2048;6812.76
1371;Harriett;Fields;08/13/1937;6186.85
1372;Mathilda;Brock;03/17/1944;6576.63
1373;Amanda;Lynch;12/16/2024;8983.32
1374;Brian;Potter;08/23/1939;1279.20
1375;Leon;Cross;09/17/2040;5444.02
1376;Adrian;Andrews;03/17/1971;6213.39
1377;Myra;Harper;12.03.2067;2220.65
1378;Gertrude;Wood;09.04.1903;7635.38
1379;Bill;Bradley;11/29/2060;7395.61
1380;Isabel;McKinney;03.02.2000;7394.55
1381;Leona;Miles;02/17/2043;1972.83
1382;Marian;Watkins;01/20/1957;1412.34
1383;Barry;Cole;08/31/1991;8577.78
1384;Peter;Simon;04.08.2010;9633.65
1385;Nicholas;Mitchell;03.10.2006;8827.97
1386;Estella;Weaver;11/18/2028;5334.82
1387;Gertrude;Allison;09/23/1997;5514.41
1388;Inez;Henry;04.11.2010;9419.21
1389;Garrett;Patrick;09/14/1949;6110.50
1390;Alejandro;Davidson;03.10.1967;6340.52
1391;Alexander;Conner;01/29/2031;2054.93
1392;Victor;Pope;08/31/1979;6346.53
1393;Amanda;Mitchell;05/30/1959;9307.67
1394;Lawrence;Gill;03/29/1995;4087.73
1395;Mike;Stone;06.04.1924;5823.46
1396;Carl;Alvarado;10/25/2030;4144.53
1397;Viola;Delgado;08/15/1986;9393.45
1398;Millie;Potter;07/19/2057;2025.18
1399;Ruby;Simmons;01.01.1945;1797.23
1400;Inez;Kelly;04.04.1976;5046.16
1401;Zachary;Alexander;06.08.1929;1030.01
1402;Ronald;Sharp;08/31/1901;1378.32
1403;Rose;Neal;11.07.2025;9652.71
1404;Mabel;Rodgers;02/14/2030;4138.95
1405;Craig;Morris;02.06.1960;2337.19
1406;Rhoda;Paul;11/20/1946;2299.49
1407;Rosetta;Lynch;02.10.2049;3647.92
1408;Isabella;Mack;01.02.2006;3400.40
1409;Martha;McCarthy;11/18/1996;8362.14
1410;Corey;Klein;04/16/1934;6787.29
1411;Jerry;Ross;03.08.2013;6629.58
1412;Stephen;Fletcher;03.09.2058;5170.65
1413;Jeremiah;Walton;01/19/1959;6950.21
1414;Vera;Barrett;02.01.1904;2499.61
1415;Bettie;Francis;08/27/1919;9908.51
1416;Ada;Simmons;07/30/1921;2400.72
1417;Glenn;Robertson;09.12.2014;4222.12
1418;Blanche;Harmon;03/24/2065;1327.29
1419;Lou;Hardy;01/28/1997;3830.56
1420;Gregory;Wright;06/18/1968;1934.52
1421;Clara;Cain;11.04.1942;3080.84
1422;George;Joseph;03/26/1958;1466.76
1423;Margaret;Adkins;10/31/2001;7809.27
1424;Lulu;Yates;05.01.1925;5379.84
1425;Josie;Warner;12/25/2022;3202.54
1426;Justin;Barnett;10/26/1934;1426.50
1427;Jimmy;Ward;07.03.2010;5843.35
1428;Margaret;Fox;08/16/1902;5958.55
1429;Eva;Guerrero;06.11.2031;7924.51
1430;Milton;Chandler;07/25/1945;7995.45
1431;Hallie;Warner;10/26/2014;4041.52
1432;Sophie;Clark;06/24/2030;9581.13
1433;Mildred;Bates;05.09.1930;9682.30
1434;Max;Warren;07.11.1987;2858.99
1435;Jesus;Day;07/26/1979;4707.72
1436;Clifford;Walton;11.07.2005;2722.26
1437;Ralph;Collier;04/18/1983;6088.13
1438;Hattie;Patterson;04.02.1924;6371.02
1439;Tyler;Arnold;05/23/2025;5362.43
1440;Patrick;Steele;06/18/2026;1698.54
1441;Francisco;Mendez;03/20/2051;2260.92
1442;Lois;Vasquez;11.08.2018;5567.90
1443;Jay;Pierce;09.04.1918;9534.44
1444;Charlotte;Casey;02.05.1921;5580.07
1445;Isabelle;Rios;09.12.2056;6021.26
1446;Eva;Olson;01/31/1970;8426.06
1447;Bernard;Benson;09/25/2022;2107.69
1448;Owen;Jordan;09.05.1914;8418.05
1449;Randall;Hayes;02/24/1907;6324.07
1450;Loretta;Moreno;02.01.1924;4818.65
1451;Jean;Owen;07/31/1980;3580.85
1452;Howard;Brock;02/16/2004;1263.07
1453;Mary;Kelley;09/21/1921;3706.10
1454;Hannah;Thompson;08/26/2062;6993.38
1455;Kenneth;Bowen;09.01.2041;6171.89
1456;Theresa;George;12/17/1954;3367.29
1457;Evan;Brock;07.06.1985;1393.65
1458;Sam;Lawrence;08/18/1904;5805.03
1459;Sean;Barton;02/28/2058;1308.31
1460;Lora;Cobb;10.05.1913;7766.18
1461;Katie;Stephens;01.12.1960;8839.05
1462;Lucy;Hodges;02/27/1916;6913.28
1463;Kate;Harrington;09/28/2055;1469.21
1464;Tom;George;11/21/1990;8858.99
1465;Kenneth;Byrd;01/21/1976;5256.03
1466;Larry;Norton;04.02.2012;8316.61
1467;Barbara;Fitzgerald;04.08.1962;1672.92
1468;Hattie;Hill;06/19/1949;3016.72
1469;Eliza;Stewart;02.10.2029;5080.77
1470;Lola;Stokes;12/21/1917;1387.30
1471;Antonio;Campbell;04/13/1963;7589.65
1472;Charlotte;Luna;12/22/1977;1329.83
1473;Leroy;Houston;09/24/2018;9949.64
1474;Cynthia;Rose;03/18/1989;6124.93
1475;Mittie;Ellis;06/20/2007;2107.01
1476;Elnora;Allen;05.06.2056;1943.33
1477;Sam;Padilla;03/23/1994;8837.35
1478;Beatrice;Paul;11/28/1920;8439.43
1479;Sophia;Horton;03/16/1989;5519.93
1480;Albert;Freeman;10.08.2042;7478.97
1481;Mark;Wade;12/28/2056;6606.45
1482;Harry;Powers;03/28/2067;9189.93
1483;Dorothy;Holmes;09.12.1909;5757.48
1484;Gordon;Sherman;07/20/2037;5269.68
1485;Steve;McLaughlin;04.12.1951;5260.38
1486;Derek;Salazar;12/29/2011;3506.49
1487;Amanda;Douglas;08.06.1905;7900.20
1488;Patrick;Higgins;12/25/1932;7925.93
1489;Ada;Sutton;01/23/1978;3752.26
1490;Bernard;Hansen;03.09.1951;8603.19
1491;Erik;Barrett;08/28/1983;1847.19
1492;Franklin;Waters;04/14/1915;2776.49
1493;Katherine;Harrison;08/23/1937;1596.66
1494;Danny;Parks;07.04.2048;8210.85
1495;Juan;Schneider;09.08.1993;4603.71
1496;Philip;Hall;08/21/1902;1565.72
1497;Jackson;Henderson;03.05.2061;7869.44
1498;Vera;Lyons;02/22/2051;9649.40
1499;Angel;Aguilar;03/13/2020;5549.51
1500;Jacob;Brady;12.05.2048;7910.15
1501;Jeanette;Santiago;07/30/2031;5130.63
1502;Olive;Obrien;02/25/1993;3216.42
1503;Lloyd;Simmons;07.04.2052;1759.69
1504;Luis;Gibson;09.10.1946;5516.67
1505;Minerva;Lambert;06/15/2047;2150.01
1506;Nora;Hernandez;03/29/2007;9193.56
1507;Alexander;Walton;12/13/1949;6456.20
1508;Brandon;Horton;01/23/1916;6729.50
1509;Herbert;Becker;06.05.2011;7491.61
1510;Don;Simpson;08.09.1905;8533.10
1511;Caleb;Terry;05/21/2014;1014.29
1512;Mina;Elliott;03/17/1968;4398.35
1513;Terry;Reid;09/30/2047;8286.15
1514;Raymond;Munoz;09/25/1981;3777.05
1515;Maude;Green;09/26/1970;2845.88
1516;Noah;Farmer;05/17/2032;2879.11
1517;Hettie;Austin;07.06.1917;8455.73
1518;Aiden;Patrick;01/27/1955;4513.31
1519;Eric;Roberts;08.08.1975;5039.92
1520;Joshua;Fox;08.01.2052;5602.04
1521;Bradley;Bowen;07/18/1974;2166.63
1522;Barbara;Moran;04.10.2059;4962.86
1523;Lydia;George;04/26/1944;7428.60
1524;Ricardo;Henry;11.07.1972;4237.28
1525;Nettie;Gross;02.08.2014;8003.25
1526;Vera;Nguyen;07/16/2022;9538.24
1527;Lelia;Ferguson;10/17/1935;3783.16
1528;Elnora;Gibbs;09.10.2003;6640.64
1529;Nancy;Harris;12.11.2006;5117.88
1530;Harold;Barnett;10/22/1906;7848.46
1531;Leroy;Owen;10/15/1982;8597.72
1532;Betty;Haynes;10/31/2030;6941.99
1533;Olive;Valdez;01/15/1934;4905.85
1534;Roxie;Soto;12/21/2052;9247.17
1535;Olivia;Lawson;02.11.1975;1545.93
1536;Christian;Simpson;12/21/1918;7412.33
1537;Nell;Webb;03/26/1980;6622.47
1538;Eleanor;Barton;11/24/1927;9837.70
1539;Francisco;Castro;09.07.1924;9422.49
1540;Lily;Robertson;07/26/2062;2483.24
1541;Lizzie;Osborne;04/22/1927;5163.49
1542;Mabelle;Norton;10/21/1952;3758.85
1543;Keith;Castro;03/31/1995;3212.78
1544;Eugenia;Fields;10/26/2038;9775.03
1545;Mayme;Campbell;10/30/2060;6051.08
1546;Cecilia;Wilkins;04/16/2057;6463.38
1547;Brian;Holmes;07/23/2021;6920.18
1548;Dorothy;Sutton;04/24/1966;8973.72
1549;Andrew;Carson;07/17/1943;2755.35
1550;Frank;Cohen;08.09.1985;2481.99
1551;Billy;Lane;06.07.2043;4138.51
1552;Eula;Johnson;05/30/2046;5331.01
1553;Randall;Wade;02/27/2048;6032.13
1554;Nannie;Higgins;12/13/1939;4402.82
1555;Adeline;Obrien;03/25/2027;2478.19
1556;Maud;Houston;02.11.1987;4986.82
1557;Maud;Huff;05.08.1918;4415.49
1558;Eunice;Baker;11/14/1927;7481.27
1559;Rose;Sanders;05/21/1941;1284.94
1560;Nettie;Casey;08/16/1932;1820.61
1561;Christina;Hamilton;06.07.1957;9921.20
1562;Rhoda;Hubbard;06/27/1935;5820.17
1563;Ryan;King;06/20/1911;4179.46
1564;Curtis;Rowe;07.11.2050;1262.38
1565;Harold;Ball;02/26/2053;5656.70
1566;Effie;Lambert;08/25/2030;9043.71
1567;Antonio;Erickson;11/22/2053;6096.99
1568;John;Miller;05.03.1996;6078.07
1569;Duane;Pena;05.01.1901;6014.64
1570;Agnes;Obrien;03/26/2046;9576.48
1571;Mamie;Goodman;11.01.1945;6977.00
1572;Allen;Ray;11.12.2048;1243.27
1573;Jayden;Weaver;07/28/1989;5309.26
1574;Jeremiah;Drake;08.03.2055;3912.04
1575;Sarah;Goodwin;12/30/2047;8200.20
1576;Frances;King;04/22/1987;5333.55
1577;Katherine;Reyes;05/20/1907;9484.49
1578;Keith;Wade;08/21/1924;4965.35
1579;Teresa;Peterson;10.01.1960;7788.88
1580;Ricky;Watkins;09.08.1943;7478.76
1581;Eunice;Fitzgerald;01/29/2055;3241.27
1582;Curtis;Frazier;07/16/1981;6480.85
1583;Susan;McDaniel;03/15/2062;5128.77
1584;Bettie;Nichols;02/21/1991;5483.89
1585;Alan;Stewart;03/19/1906;2534.33
1586;Lillie;Hayes;05.01.2014;9645.90
1587;Dean;Sandoval;10/29/2065;4646.34
1588;Dorothy;Day;10/14/2019;2563.52
1589;Patrick;Pearson;05/25/1967;7915.72
1590;Scott;Sanders;03/19/2067;7243.29
1591;Corey;Terry;12.09.2044;5261.12
1592;Gilbert;Pittman;07.06.2008;6794.92
1593;Loretta;Lopez;09/14/1977;7323.76
1594;Belle;Jenkins;12.06.2058;9679.31
1595;Evan;Myers;04/16/1980;5072.64
1596;Nannie;Peters;02.12.2001;6258.64
1597;Millie;Cox;06/25/2063;8426.45
1598;Sophie;Ryan;06/21/1922;6453.21
1599;Garrett;Thompson;05.05.2043;5847.55
1600;Matthew;Brewer;01/25/1942;1433.90
1601;Joel;Marshall;01.04.1937;2156.20
1602;Cody;Munoz;03.07.2052;8204.08
1603;Olive;Porter;01/20/2035;6735.62
1604;Jared;Ramirez;01/21/1965;3747.44
1605;Vera;Franklin;03.06.2032;1773.32
1606;Ronald;Nguyen;02.04.1945;1659.67
1607;Catherine;Carlson;01.11.2003;8291.43
1608;Lillie;Maxwell;08/13/2033;1224.87
1609;Jorge;Parsons;05/18/1914;2686.12
1610;Beulah;Daniel;08.08.1934;1909.92
1611;Nina;Chavez;01/27/1917;3833.04
1612;Allie;Keller;06/16/2048;2376.32
1613;Joel;Day;03/31/2025;9443.53
1614;Phoebe;Fisher;05/30/1910;7401.80
1615;Georgia;Wheeler;12.05.1904;8286.59
1616;Agnes;Cummings;03/26/1974;7716.19
1617;Alexander;Williams;12/13/1919;2595.77
1618;Delia;Reynolds;01.01.1913;3986.92
1619;Augusta;Goodwin;09/16/2019;4489.92
1620;Marie;Reynolds;05/28/2025;3438.56
1621;Katie;Brewer;03/15/1993;6936.17
1622;Nettie;Wallace;07/25/2047;7667.17
1623;Jim;Schmidt;01.08.1962;5274.28
1624;Christina;Reeves;07/20/2010;5570.12
1625;Philip;Delgado;04/23/2002;3851.06
1626;Tony;Nelson;04/27/1915;8801.96
1627;Leona;Perkins;11/26/2010;9378.10
1628;Lora;Scott;03/24/1947;7088.49
1629;Edgar;Love;05/27/2006;3850.83
1630;Addie;Reynolds;07/29/2066;1861.55
1631;Martin;Walters;03/30/1951;4760.80
1632;Marguerite;Brown;06/15/2023;5467.53
1633;Gerald;Burton;10.01.1904;7879.05
1634;Hester;Bryan;02/24/1981;9596.16
1635;Keith;Norton;10.01.2013;6908.44
1636;Herman;Frank;02/13/2025;8571.87
1637;Josie;Wong;09/30/1988;1366.21
1638;Louis;Garcia;05/25/1946;1141.02
1639;Flora;Roy;12.10.1928;7752.20
1640;Charles;Schwartz;07/19/1949;5884.87
1641;Mario;Harmon;12/20/1930;3844.72
1642;Leah;Long;02/16/2035;8358.13
1643;Darrell;Cohen;06/16/1977;2870.50
1644;Steven;Morgan;06/17/1941;1916.69
1645;Jesse;Duncan;02.10.1921;1157.40
1646;Loretta;Medina;05/25/1905;9419.82
1647;Johnny;Howard;06.05.2033;1019.83
1648;Lillian;Porter;02.05.2055;3914.09
1649;Eric;Miles;04.10.1909;7407.01
1650;Samuel;Hines;11/17/1924;1146.62
1651;Owen;Bates;04.08.1920;9338.76
1652;Josephine;Baldwin;02/15/1936;4406.16
1653;Bradley;Estrada;10.03.2045;8491.41
1654;Winnie;Nash;03/24/2030;9972.91
1655;Eula;Brooks;05/26/2067;2736.25
1656;Max;Pope;04.12.2046;6025.76
1657;Adeline;Crawford;02.10.2051;1377.22
1658;Travis;Byrd;02/28/2008;2681.98
1659;Ola;Cunningham;06/14/2017;9029.22
1660;Aiden;Cohen;03/26/1987;4419.97
1661;Harry;Parks;03/26/2006;8216.70
1662;Susan;Gardner;02/16/1917;7709.36
1663;Owen;Brock;10/29/2013;8565.54
1664;Albert;Shelton;10.07.2065;8027.56
1665;Mayme;Bennett;07/13/1900;7044.44
1666;Justin;Ford;08.09.1960;2254.82
1667;Gregory;Dunn;07.04.2068;8715.27
1668;Rosa;Rodgers;10.11.2044;9191.82
1669;Alice;Cole;10/22/2057;3170.93
1670;Jackson;Graves;04.12.2022;5347.47
1671;Ryan;Nelson;09.01.1902;8216.06
1672;Alfred;Pratt;03.12.1900;8192.91
1673;Helena;Gutierrez;07/29/1977;6954.58
1674;Chad;Little;08.02.2018;9528.29
1675;Bryan;Sharp;04.10.1900;6231.26
1676;Fannie;Bowman;01.03.1924;8778.59
1677;Mamie;Ray;09/26/1950;6665.34
1678;Grace;Smith;10.09.1918;9299.62
1679;Genevieve;Webster;06.04.2049;3126.07
1680;Lettie;Harris;12/20/2001;7401.71
1681;Josie;Nash;12/20/1908;9825.41
1682;Tom;Gibbs;03/25/1936;3778.17
1683;Alfred;Leonard;11/26/2006;2779.39
1684;Hannah;Fleming;02.01.1997;5788.77
1685;Mario;Schwartz;09/13/2032;8913.27
1686;Bertha;Mendoza;07/30/2033;7633.21
1687;Roger;Doyle;11/18/2055;1610.74
1688;Hulda;Cunningham;06.11.2026;5403.52
1689;Michael;Castro;08.09.1973;5544.18
1690;Lucy;Copeland;11/13/1918;2863.89
1691;Rebecca;Rodgers;03.01.2019;7991.97
1692;Carlos;Sandoval;02/15/2047;4592.00
1693;Cody;Bowman;06/20/2057;8779.18
1694;Caleb;Schneider;09.11.1993;1580.19
1695;Catherine;Freeman;05/18/1969;3541.41
1696;Daisy;Price;04.03.1981;5042.79
1697;Harriett;Gilbert;07/29/1930;1175.19
1698;Virgie;Garcia;04/15/1970;6821.89
1699;Georgie;Black;04.07.2059;4328.44
1700;Milton;Neal;04/16/2032;5788.23
1701;Jane;Franklin;02/14/1959;8276.41
1702;Carolyn;Hogan;08/19/1929;6100.44
1703;Barbara;Sanchez;04.09.2063;4148.11
1704;Joe;Thompson;09.10.2032;6562.01
1705;Leonard;Harrington;11.01.1910;4572.18
1706;Lina;Walsh;01/31/1964;1280.57
1707;Helen;Harris;09.02.2006;8202.78
1708;Mitchell;Graves;05.10.2011;6152.95
1709;Danny;Barber;07/25/2051;8675.92
1710;Mable;Rodgers;10/15/2004;4670.99
1711;Phoebe;Silva;05/20/1990;5463.03
1712;Andre;Kennedy;05/15/1989;9804.64
1713;Jacob;Simon;01.05.1948;4558.91
1714;Mathilda;Zimmerman;06.02.1959;3136.00
1715;Adeline;Henry;09/22/2010;7151.28
1716;Hallie;Ingram;07/20/2063;1325.77
1717;Brent;Torres;08.06.2057;3831.22
1718;Bryan;Gutierrez;07/16/2049;5147.94
1719;Cornelia;Lopez;03/30/1942;7541.31
1720;Sean;Salazar;03/19/1998;8201.18
1721;Hilda;Cummings;07/22/1923;7832.65
1722;Jeremiah;Stephens;11/24/1965;7915.72
1723;Helena;Copeland;02/17/2068;9595.07
1724;Mildred;Maldonado;10/25/1930;9806.89
1725;Logan;Reese;07/15/2058;5405.48
1726;Harvey;Day;08.11.2017;7030.87
1727;Christine;Bush;03.01.1927;5928.65
1728;Mabelle;Sullivan;02/26/1950;7294.34
1729;Alma;Singleton;08.02.2013;1818.64
1730;Mollie;Rogers;04.06.1900;3372.92
1731;Mathilda;Roberts;01/25/1931;7577.09
1732;Eunice;Marshall;12/23/2068;3862.73
1733;Derrick;Riley;11/16/2015;4158.48
1734;Lloyd;Simpson;01.09.1959;2938.51
1735;Robert;Matthews;09/20/2023;9733.83
1736;Lloyd;Wade;01.07.1936;9934.29
1737;Trevor;Terry;02/20/2027;9272.81
1738;William;Olson;09/28/1941;7701.56
1739;Lulu;Reed;07.12.2061;1941.20
1740;Jerry;Soto;04/21/1900;2545.60
1741;Matilda;Benson;11/27/2027;7494.49
1742;Katie;Jefferson;09.08.2039;4408.64
1743;Ricardo;Underwood;10.11.1987;8971.46
1744;Ivan;Murphy;01/13/2041;1386.20
1745;Keith;Hunter;10/18/1963;5129.02
1746;Jordan;Sullivan;11.11.2034;4341.03
1747;Hettie;Ortiz;12/18/2041;7166.73
1748;Louisa;Lowe;12/27/2045;9993.10
1749;Olive;Baldwin;10/24/1927;9693.95
1750;Dominic;Lopez;03/25/1942;6262.86
1751;Bill;Davidson;12/18/1948;8412.22
1752;Lela;Colon;03.11.2046;2771.32
1753;Jeffrey;Jennings;02.03.1933;7383.67
1754;Pauline;Sutton;04.03.2026;1781.20
1755;Jorge;Francis;05/27/1952;7581.53
1756;Leah;Zimmerman;02/23/2002;2627.57
1757;Austin;Fisher;02.05.2010;5292.16
1758;Lula;Graham;01/18/1993;9369.99
1759;Mabel;Patterson;09.02.2045;8785.70
1760;Ola;Wilkerson;02/25/2050;9504.46
1761;Susie;Higgins;02/23/1982;8779.18
1762;Inez;Delgado;07/31/1921;8181.36
1763;Derek;Ingram;12/16/1937;8042.59
1764;Phoebe;Salazar;01/15/1981;5319.96
1765;Brent;Day;04/18/2021;5549.06
1766;Nannie;Marsh;07/21/1910;4284.14
1767;Charlie;Padilla;09/23/1998;9947.74
1768;Ricky;Foster;04/17/1909;8554.40
1769;Billy;Bryant;02.04.2059;7144.95
1770;Lucas;Chandler;02.10.1954;8153.69
1771;Barry;Dixon;09/20/2069;4961.71
1772;Lizzie;Hall;03/17/1915;8603.57
1773;Tyler;Casey;06/23/1960;3907.80
1774;Alta;Wong;06/23/1994;7862.59
1775;Mae;Long;05.09.2045;3383.00
1776;Elsie;Hunt;03/14/1949;8434.42
1777;Ricky;Hill;09/21/1930;8173.37
1778;Sophia;Dean;12.10.1990;4239.16
1779;Ricardo;Reyes;04.07.1903;7621.79
1780;Susan;Baker;04.06.1940;4163.01
1781;Minnie;Allison;04/18/1916;8746.75
1782;Garrett;Herrera;07.01.1984;9166.30
1783;Zachary;Wagner;12/23/1982;2953.61
1784;Henry;Lucas;06.06.1946;2018.57
1785;Georgia;Boyd;12/13/2045;3630.83
1786;Michael;Strickland;04/22/1912;5050.57
1787;Bernard;Sparks;05/20/1926;6490.89
1788;Cory;Floyd;02/24/2025;8601.54
1789;Essie;Logan;05/22/2000;1555.59
1790;Etta;Barnett;05/20/1921;3609.66
1791;Billy;Hunt;11/22/1981;4020.71
1792;Dorothy;Strickland;04/21/2001;6803.63
1793;Jordan;Jenkins;11/29/2006;1741.35
1794;Jordan;Blake;03/27/1936;5571.77
1795;Gilbert;Patton;01/13/1971;5464.45
1796;Ricardo;Matthews;10/26/1921;9722.94
1797;Vera;Johnson;11/20/2013;4750.90
1798;Lillian;Norton;08/15/2041;3637.97
1799;Iva;Singleton;06/13/1933;7318.62
1800;Fred;Ryan;04/20/1936;9881.34
1801;Phillip;Brock;10/22/2048;1418.68
1802;Ann;Ray;07.07.1958;4659.95
1803;Mark;Morton;01/30/1962;2135.51
1804;Hallie;Rios;03.03.2026;2874.67
1805;Sadie;Harris;11.05.1978;7196.63
1806;Catherine;Rodriquez;03.01.2042;3537.40
1807;Jeremy;Shelton;02.12.1981;5521.17
1808;Andre;Fitzgerald;07/28/1922;8133.82
1809;Hester;Wong;10/30/2030;4982.40
1810;Christian;Murphy;03.11.2048;9301.07
1811;Rosetta;Stone;02.12.2007;1923.83
1812;Keith;Fox;06/22/1980;5591.03
1813;Joshua;Holland;01/17/2053;4249.89
1814;Elizabeth;Cannon;12/24/2014;2811.66
1815;Nell;Oliver;07/15/1904;1137.08
1816;Rena;Hale;01/25/2043;4283.32
1817;Seth;Gutierrez;11/17/2070;5447.03
1818;Nora;Spencer;10.06.1903;8808.00
1819;Kevin;Santos;11/19/1981;5613.38
1820;Eddie;Zimmerman;08.10.1910;9608.35
1821;Shawn;Ward;08.01.1987;5272.69
1822;Mathilda;Estrada;03/13/2044;3737.49
1823;Nell;Bryan;10/26/1977;8174.55
1824;Ricky;Bowers;06/22/1932;7563.06
1825;Eric;Rowe;10.03.1951;9734.59
1826;Mark;Williamson;09/23/1948;9415.87
1827;Matilda;Rice;01/29/2034;6886.62
1828;Ann;Poole;02/15/1912;6191.21
1829;Travis;Delgado;04/27/1911;2036.86
1830;Rebecca;Howell;07/26/1987;7902.12
1831;Nelle;Bradley;07/27/2067;9740.15
1832;Augusta;Cruz;03/27/2039;8680.35
1833;Ryan;West;06/19/1943;6271.07
1834;Steve;Wallace;09.11.2026;3929.39
1835;Bernice;McLaughlin;11.08.1913;2316.50
1836;Clayton;Burton;09.06.1996;2544.57
1837;Agnes;May;04.07.2007;9170.59
1838;Lewis;Carlson;11/27/2059;4385.39
1839;Kate;Johnson;06/18/2010;2031.12
